Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
355,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
356,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
357,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
358,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
359,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
360,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
361,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
362,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
363,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
364,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
365,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
366,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
367,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
368,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
369,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
370,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
371,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
372,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
373,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
374,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
375,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
376,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
377,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
378,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
379,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
380,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
381,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
382,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
383,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
384,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
385,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
386,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
387,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
388,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
389,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
390,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
391,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
392,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
393,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
394,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
395,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
396,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
397,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
398,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
399,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
400,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
401,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
402,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
403,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
404,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
405,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
406,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
407,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
408,1,2,91,0,ACCELERATING,false,0,5,1,1,0,,,1,0,-3
