Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
354,2,4,1337,0,FIXED_CAR,false,0,3,1,15,1,,,10,11,-16
355,2,4,1340,3,ACCELERATING,false,0,3,1,15,1,,,10,11,-16
356,2,4,1346,6,ACCELERATING,false,0,3,1,15,1,,,10,11,-16
357,2,4,1352,6,USED_BOOST,true,5,3,0,15,1,,,10,11,-12
358,2,4,1358,0,HIT_WALL,false,0,5,0,15,1,,,10,11,-17
359,2,4,1358,0,FIXED_CAR,false,0,3,0,15,1,,,10,11,-17
360,2,4,1361,3,ACCELERATING,false,0,3,0,16,1,,,10,11,-13
361,2,4,1367,6,ACCELERATING,false,0,3,0,17,1,,,10,11,-9
362,2,4,1373,6,USED_LIZARD,false,0,3,0,17,0,,,10,11,-9
363,2,4,1379,3,HIT_MUD,false,0,4,0,17,1,,,10,11,-8
364,2,4,1382,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-8
365,2,4,1385,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-8
366,2,4,1388,0,HIT_WALL,false,0,5,0,17,1,,,10,11,-13
367,2,4,1388,0,FIXED_CAR,false,0,3,0,17,1,,,10,11,-13
368,2,4,1391,0,HIT_WALL,false,0,5,0,17,1,,,10,11,-18
369,2,4,1391,0,FIXED_CAR,false,0,3,0,17,1,,,10,11,-18
370,2,4,1394,3,ACCELERATING,false,0,3,0,17,1,,,10,11,-18
371,2,4,1400,3,HIT_MUD,false,0,4,0,17,1,,,10,11,-21
372,2,4,1403,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-21
373,2,4,1406,0,HIT_MUD,false,0,5,0,17,1,,,10,11,-24
374,2,4,1406,0,FIXED_CAR,false,0,3,0,17,1,,,10,11,-24
375,2,4,1409,3,ACCELERATING,false,0,3,0,17,1,,,10,11,-24
376,2,4,1415,3,HIT_MUD,false,0,4,0,17,1,,,10,11,-27
377,2,4,1418,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
378,2,4,1421,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
379,2,4,1424,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
380,2,4,1427,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
381,2,4,1430,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
382,2,4,1433,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
383,2,4,1436,3,ACCELERATING,false,0,4,0,17,1,,,10,11,-27
384,2,4,1439,3,ACCELERATING,false,0,4,0,17,2,,,10,11,-23
385,2,4,1442,3,ACCELERATING,false,0,4,0,17,2,,,10,11,-23
386,2,4,1445,3,ACCELERATING,false,0,4,0,17,2,,,10,11,-23
387,2,4,1448,3,ACCELERATING,false,0,4,0,17,2,,,10,11,-23
388,2,4,1451,3,ACCELERATING,false,0,4,0,17,2,,,10,11,-23
389,2,4,1454,3,ACCELERATING,false,0,4,0,17,2,,,10,11,-23
390,2,4,1457,3,ACCELERATING,false,0,4,1,17,2,,,10,11,-19
391,2,4,1460,3,ACCELERATING,false,0,4,1,17,2,,,10,11,-19
392,2,4,1463,3,ACCELERATING,false,0,4,1,18,2,,,10,11,-15
393,2,4,1466,3,ACCELERATING,false,0,4,1,18,2,,,10,11,-15
394,2,4,1469,3,ACCELERATING,false,0,4,1,18,2,,,10,11,-15
395,2,4,1472,3,ACCELERATING,false,0,4,1,18,2,,,10,11,-15
396,2,4,1475,3,ACCELERATING,false,0,4,1,18,2,,,10,11,-15
397,2,4,1478,3,ACCELERATING,false,0,4,1,18,3,,,10,11,-11
398,2,4,1481,3,ACCELERATING,false,0,4,1,18,3,,,10,11,-11
399,2,4,1484,3,ACCELERATING,false,0,4,1,18,3,,,10,11,-11
400,2,4,1487,3,ACCELERATING,false,0,4,1,18,3,,,10,11,-11
401,2,4,1490,0,HIT_MUD,false,0,5,1,18,3,,,10,12,-10
402,2,4,1490,0,FIXED_CAR,false,0,3,1,18,3,,,10,12,-10
403,2,4,1493,3,HIT_MUD,false,0,4,1,18,3,,,10,12,-13
404,2,4,1496,3,ACCELERATING,false,0,4,1,18,3,,,10,12,-13
405,2,4,1499,0,HIT_WALL,false,0,5,1,18,3,,,11,12,-14
406,2,4,1499,0,FIXED_CAR,false,0,3,1,18,3,,,11,12,-14
