Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
360,2,4,1335,0,HIT_MUD,false,0,5,0,12,0,,,9,15,-4
361,2,4,1335,0,FIXED_CAR,false,0,3,0,12,0,,,9,15,-4
362,2,4,1338,0,HIT_MUD,false,0,5,0,13,0,,,9,15,-6
363,2,4,1338,0,FIXED_CAR,false,0,3,0,13,0,,,9,15,-6
364,2,4,1341,0,HIT_MUD,false,0,5,0,13,0,,,9,15,-12
365,2,4,1341,0,FIXED_CAR,false,0,3,0,13,0,,,9,15,-12
366,2,4,1344,3,ACCELERATING,false,0,3,0,13,0,,,9,15,-12
367,2,4,1350,6,ACCELERATING,false,0,3,0,13,0,,,9,15,-12
368,2,4,1356,0,HIT_WALL,false,0,5,1,13,0,,,9,15,-16
369,2,4,1356,0,FIXED_CAR,false,0,3,1,13,0,,,9,15,-16
370,2,4,1359,3,ACCELERATING,false,0,3,1,13,0,,,9,15,-16
371,2,4,1365,6,ACCELERATING,false,0,3,1,13,0,,,9,15,-16
372,2,4,1371,6,USED_BOOST,true,5,3,0,13,0,,,9,15,-12
373,2,4,1377,6,ACCELERATING,true,4,3,0,13,0,,,9,15,-12
374,2,4,1383,3,HIT_MUD,false,0,4,0,14,0,,,9,15,-11
375,2,4,1386,3,ACCELERATING,false,0,4,0,14,0,,,9,15,-11
376,2,4,1389,0,HIT_MUD,false,0,5,0,14,0,,,9,15,-14
377,2,4,1389,0,FIXED_CAR,false,0,3,0,14,0,,,9,15,-14
378,2,4,1392,3,ACCELERATING,false,0,3,0,14,0,,,9,15,-14
379,2,4,1398,6,ACCELERATING,false,0,3,0,14,0,,,9,15,-14
380,2,4,1404,0,HIT_MUD,false,0,5,0,14,0,,,9,15,-23
381,2,4,1404,0,FIXED_CAR,false,0,3,0,14,0,,,9,15,-23
382,2,4,1407,3,ACCELERATING,false,0,3,0,14,0,,,9,15,-23
383,2,4,1413,0,HIT_WALL,false,0,5,0,14,0,,,9,15,-28
384,2,4,1413,0,FIXED_CAR,false,0,3,0,14,0,,,9,15,-28
385,2,4,1416,3,ACCELERATING,false,0,3,1,14,0,,,9,15,-24
386,2,4,1422,6,ACCELERATING,false,0,3,1,14,0,,,9,15,-24
387,2,4,1428,6,USED_BOOST,true,5,3,1,14,0,,,9,15,-16
388,2,4,1434,3,HIT_MUD,false,0,4,1,14,0,,,9,15,-11
389,2,4,1437,3,ACCELERATING,false,0,4,1,14,0,,,9,15,-11
390,2,4,1440,3,ACCELERATING,false,0,4,1,14,0,,,10,15,-7
391,2,4,1443,3,ACCELERATING,false,0,4,1,14,0,,,10,15,-7
392,2,4,1446,3,ACCELERATING,false,0,4,1,14,0,,,10,15,-7
393,2,4,1449,3,ACCELERATING,false,0,4,1,14,0,,,10,15,-7
394,2,4,1452,0,HIT_MUD,false,0,5,1,14,0,,,10,15,-10
395,2,4,1452,0,FIXED_CAR,false,0,3,1,14,0,,,10,15,-10
396,2,4,1455,3,ACCELERATING,false,0,3,2,14,0,,,10,15,-6
397,2,4,1461,6,ACCELERATING,false,0,3,2,14,0,,,10,15,-6
398,2,4,1467,6,USED_BOOST,true,5,3,1,14,0,,,10,15,-2
399,2,4,1473,6,USED_BOOST,true,5,3,0,14,0,,,10,15,2
400,2,4,1479,6,ACCELERATING,true,4,3,0,14,1,,,10,15,6
401,2,4,1485,6,USED_LIZARD,true,3,3,0,14,0,,,10,15,6
402,2,4,1491,6,ACCELERATING,true,2,3,0,14,1,,,10,15,10
403,2,4,1497,6,USED_LIZARD,true,1,3,0,14,0,,,10,15,10
