Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
358,2,4,1324,3,HIT_MUD,false,0,4,0,14,0,,,11,14,13
359,2,4,1327,0,HIT_WALL,false,0,5,0,14,0,,,11,14,8
360,2,4,1327,0,FIXED_CAR,false,0,3,0,14,0,,,11,14,8
361,2,4,1330,3,ACCELERATING,false,0,3,0,14,0,,,11,14,8
362,2,4,1336,6,ACCELERATING,false,0,3,0,14,1,,,11,14,12
363,2,4,1342,6,ACCELERATING,false,0,3,0,14,1,,,11,14,12
364,2,4,1348,6,USED_LIZARD,false,0,3,0,14,0,,,11,14,12
365,2,4,1354,3,HIT_MUD,false,0,4,0,14,0,,,11,14,9
366,2,4,1357,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
367,2,4,1360,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
368,2,4,1363,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
369,2,4,1366,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
370,2,4,1369,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
371,2,4,1372,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
372,2,4,1375,3,ACCELERATING,false,0,4,0,14,0,,,11,14,9
373,2,4,1378,0,HIT_MUD,false,0,5,0,14,0,,,11,14,6
374,2,4,1378,0,FIXED_CAR,false,0,3,0,14,0,,,11,14,6
375,2,4,1381,3,ACCELERATING,false,0,3,0,14,0,,,11,14,6
376,2,4,1387,3,HIT_MUD,false,0,4,0,14,0,,,11,14,3
377,2,4,1390,0,HIT_MUD,false,0,5,0,14,0,,,11,14,0
378,2,4,1390,0,FIXED_CAR,false,0,3,0,14,0,,,11,14,0
379,2,4,1393,3,ACCELERATING,false,0,3,0,14,1,,,11,14,4
380,2,4,1399,6,ACCELERATING,false,0,3,0,14,1,,,11,14,4
381,2,4,1405,6,USED_LIZARD,false,0,3,0,14,0,,,11,14,4
382,2,4,1411,3,HIT_MUD,false,0,4,0,14,0,,,11,14,1
383,2,4,1414,0,HIT_MUD,false,0,5,0,14,0,,,12,14,2
384,2,4,1414,0,FIXED_CAR,false,0,3,0,14,0,,,12,14,2
385,2,4,1417,3,ACCELERATING,false,0,3,0,14,0,,,12,14,2
386,2,4,1423,6,ACCELERATING,false,0,3,0,14,0,,,12,14,2
387,2,4,1429,6,ACCELERATING,false,0,3,0,14,0,,,12,14,2
388,2,4,1435,3,HIT_MUD,false,0,4,0,14,0,,,12,14,-1
389,2,4,1438,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
390,2,4,1441,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
391,2,4,1444,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
392,2,4,1447,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
393,2,4,1450,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
394,2,4,1453,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
395,2,4,1456,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
396,2,4,1459,3,ACCELERATING,false,0,4,0,14,0,,,12,14,-1
397,2,4,1462,3,ACCELERATING,false,0,4,0,15,0,,,12,14,3
398,2,4,1465,3,ACCELERATING,false,0,4,0,15,0,,,12,14,3
399,2,4,1468,3,ACCELERATING,false,0,4,0,15,0,,,12,14,3
400,2,4,1471,0,HIT_MUD,false,0,5,0,15,0,,,12,14,0
401,2,4,1471,0,FIXED_CAR,false,0,3,0,15,0,,,12,14,0
402,2,4,1474,3,ACCELERATING,false,0,3,0,15,0,,,12,14,0
403,2,4,1480,6,ACCELERATING,false,0,3,0,15,0,,,12,15,4
404,2,4,1486,6,ACCELERATING,false,0,3,0,15,0,,,12,16,8
405,2,4,1492,6,ACCELERATING,false,0,3,0,15,0,,,13,16,12
406,2,4,1498,3,HIT_MUD,false,0,4,0,15,0,,,13,16,9
